Cave	RefPassage	RefStation	Passage	Station	Start	End	Depth	Length	Azimuth	Inclination	LRUDs	Left	Right	Up	Down	ProfileX	ProfileY	Profile	Instrument	Direction	Weight	Loop	Colour	Level	Date	Surveyor	Title	Info	Material	Tasks	Comment	RefCave	RefX	RefY	RefZ	X	Y	Z	State
1323/42	140	11	140	12	0	0	0.00	9.35	235	90	0	0.00	1.00	0.50	2.00	0.00	0.00	0	2	-1	0	0	3	5	08/23/2001	0	P14, Südbahnhof						-168.38	149.66	-530.15	-173.20	141.78	-528.68	
1323/42	140	8	145	1	0	0	0.00	11.64	304	158	0	2.00	1.00	5.00	0.00	0.00	0.00	0	2	-1	0	0	7	10	08/22/2001	0	Kacak						-99.88	204.64	-560.85	-107.00	205.09	-570.05	
1323/42	145	1	145	2	0	0	0.00	16.24	265	91	0	2.50	1.00	3.00	1.00	0.00	0.00	0	2	-0.5	0	0	7	10	08/22/2001	0							-107.00	205.09	-570.05	-120.71	196.69	-567.76	
1323/42	145	2	145	3	0	0	0.00	8.66	290	110	0	2.00	1.00	2.00	0.00	0.00	0.00	0	2	-1	0	0	7	10	08/22/2001	0							-120.71	196.69	-567.76	-129.15	195.35	-569.11	
1323/42	145	3	145	4	0	0	0.00	7.59	295	147	0	4.00	1.00	2.00	0.00	0.00	0.00	0	2	-1	0	0	7	10	08/22/2001	0							-129.15	195.35	-569.11	-134.75	194.91	-574.22	
1323/42	145	4	145	5	0	0	0.00	6.83	0	200	0	0.00	0.00	0.00	0.00	0.00	0.00	0	2	-1	0	0	7	10	08/22/2001	0							-134.75	194.91	-574.22	-134.75	194.91	-581.05	
1323/42	145	5	145	6	0	0	0.00	4.43	295	96	0	2.00	1.00	4.00	3.00	0.00	0.00	0	2	-1	0	0	7	10	08/22/2001	0							-134.75	194.91	-581.05	-139.16	194.56	-580.77	
1323/42	145	6	145	7	0	0	0.00	6.23	273	93	0	0.00	2.00	0.00	5.00	0.00	0.00	0	2	-1	0	0	7	10	08/22/2001	0							-139.16	194.56	-580.77	-144.80	192.01	-580.09	
1323/42	145	7	145	8	0	0	0.00	14.70	317	153	0	0.50	2.00	1.00	0.50	0.00	0.00	0	2	-1	0	0	7	10	08/23/2001	0							-144.80	192.01	-580.09	-154.34	194.63	-590.96	
1323/42	145	8	145	9	0	0	0.00	9.12	367	149	0	1.50	1.00	0.00	1.00	0.00	0.00	0	2	-1	0	0	7	10	08/23/2001	0							-154.34	194.63	-590.96	-157.59	200.31	-597.31	
1323/42	145	7	146	1	0	0	0.00	4.02	255	121	0	1.00	2.00	6.00	2.00	0.00	0.00	0	2	-1	0	0	7	10	08/23/2001	0							-144.80	192.01	-580.09	-147.69	189.54	-581.39	
1323/42	146	1	146	2	0	0	0.00	3.70	5	74	0	0.00	4.00	1.00	1.00	0.00	0.00	0	2	0	0	0	7	10	08/23/2001	0							-147.69	189.54	-581.39	-147.43	192.93	-579.92	
1323/42	146	2	146	3	0	0	0.00	6.40	270	100	0	0.00	1.00	0.00	2.00	0.00	0.00	0	2	-1	0	0	7	10	08/23/2001	0							-147.43	192.93	-579.92	-153.13	190.02	-579.92	
1323/42	146	3	146	4	0	0	0.00	14.48	283	112	0	0.50	0.00	0.00	2.00	0.00	0.00	0	2	-0.5	0	0	7	10	08/23/2001	0							-153.13	190.02	-579.92	-166.85	186.27	-582.64	
1323/42	146	4	146	5	0	0	0.00	16.56	270	100	0	1.00	0.00	0.00	1.50	0.00	0.00	0	2	-0.5	0	0	7	10	08/23/2001	0							-166.85	186.27	-582.64	-181.60	178.75	-582.64	
1323/42	146	5	146	6	0	0	0.00	6.95	253	104	0	5.00	0.00	4.00	0.00	0.00	0.00	0	2	-1	0	0	7	10	08/23/2001	0							-181.60	178.75	-582.64	-186.73	174.09	-583.07	
1323/42	146	6	146	7	0	0	0.00	13.52	110	43	0	0.00	4.00	4.00	0.00	0.00	0.00	0	2	1	0	0	7	10	08/23/2001	0							-186.73	174.09	-583.07	-178.39	172.76	-572.52	
1323/42	146	7	146	8	0	0	0.00	7.01	232	116	0	6.00	10.00	20.00	5.00	0.00	0.00	0	2	-1	0	0	7	10	08/23/2001	0							-178.39	172.76	-572.52	-181.66	166.81	-574.26	
1323/42	146	8	146	9	0	0	0.00	7.03	328	88	0	0.00	1.50	5.00	1.00	0.00	0.00	0	2	-1	0	0	7	10	08/23/2001	0							-181.66	166.81	-574.26	-187.90	169.75	-572.95	
1323/42	146	9	146	10	0	0	0.00	11.04	296	105	0	1.00	0.00	10.00	1.20	0.00	0.00	0	2	-1	0	0	7	10	08/23/2001	0							-187.90	169.75	-572.95	-198.89	169.06	-573.81	
1323/42	146	6	147	6a	0	0	0.00	2.29	360	128	0	0.00	0.00	0.00	0.00	0.00	0.00	0	6	-1	0	0	7	10	08/22/2005	0	Brad Pitt, P11						-186.73	174.09	-583.07	-187.89	175.80	-584.04	
1323/42	147	6a	147	6b	0	0	0.00	11.57	10	186	0	0.00	0.00	0.00	0.00	0.00	0.00	0	6	-1	0	0	7	10	08/22/2005	0							-187.89	175.80	-584.04	-187.41	178.27	-595.33	
1323/42	147	6b	147	6c	0	0	0.00	7.70	350	158	0	0.00	0.00	0.00	0.00	0.00	0.00	0	6	-1	0	0	7	10	08/22/2005	0							-187.41	178.27	-595.33	-190.62	181.72	-601.40	
1323/42	147	6c	147	6d	0	0	0.00	9.71	0	123	0	0.00	0.00	0.00	0.00	0.00	0.00	0	6	-1	0	0	7	10	08/22/2005	0							-190.62	181.72	-601.40	-190.30	190.77	-604.82	
1323/42	147	6d	147	6e	0	0	0.00	3.88	280	145	0	0.00	0.00	0.00	0.00	0.00	0.00	0	6	-1	0	0	7	10	08/22/2005	0							-190.30	190.77	-604.82	-193.13	189.96	-607.33	
1323/42	146	8	148	1	0	0	0.00	7.79	120	147	0	2.00	10.00	40.00	5.00	0.00	0.00	0	2	-1	0	0	7	10	08/23/2001	0	Lara Croft Halle						-181.66	166.81	-574.26	-176.18	165.03	-579.51	
1323/42	148	1	148	2	0	0	0.00	5.43	142	107	0	1.00	2.00	4.00	2.00	0.00	0.00	0	2	-1	0	0	7	10	08/23/2001	0							-176.18	165.03	-579.51	-171.91	161.72	-580.10	
1323/42	148	2	148	3	0	0	0.00	8.59	200	69	0	1.00	1.00	1.00	1.00	0.00	0.00	0	2	-1	0	0	7	10	08/23/2001	0							-171.91	161.72	-580.10	-171.91	154.13	-576.08	
1323/42	148	3	148	3a	0	0	0.00	11.80	240	73	0	1.00	0.50	1.00	0.50	0.00	0.00	0	2	-1	0	0	7	10	08/23/2001	0							-171.91	154.13	-576.08	-178.23	145.43	-571.23	
1323/42	148	3	148	4	0	0	0.00	7.32	235	52	0	0.50	1.00	5.00	1.00	0.00	0.00	0	4	-1	0	0	7	10	08/23/2002	0							-171.91	154.13	-576.08	-174.81	149.67	-571.08	
1323/42	148	4	148	5	0	0	0.00	10.22	293	30	0	0.50	0.00	5.00	5.00	0.00	0.00	0	4	-1	0	0	7	10	08/23/2002	0							-174.81	149.67	-571.08	-179.42	149.27	-561.99	
1323/42	148	5	148	6	0	0	0.00	3.99	109	70	0	0.50	0.50	1.00	0.50	0.00	0.00	0	4	1	0	0	7	10	08/23/2002	0							-179.42	149.27	-561.99	-175.93	148.69	-560.19	
1323/42	148	6	148	7	0	0	0.00	3.93	124	58	0	0.00	0.50	2.00	2.00	0.00	0.00	0	4	1	0	0	7	10	08/23/2002	0							-175.93	148.69	-560.19	-173.08	147.47	-557.78	
1323/42	148	7	148	8	0	0	0.00	6.96	363	50	0	3.00	4.00	5.00	2.00	0.00	0.00	0	4	-1	0	0	7	10	08/23/2002	0							-173.08	147.47	-557.78	-175.67	151.64	-552.87	
1323/42	148	8	148	9	0	0	0.00	3.96	274	57	0	4.00	2.00	5.00	1.00	0.00	0.00	0	4	-1	0	0	7	10	08/23/2002	0							-175.67	151.64	-552.87	-178.53	150.49	-550.40	
1323/42	148	9	148	10	0	0	0.00	9.83	192	38	0	5.00	0.00	5.00	1.00	0.00	0.00	0	4	-0.5	0	0	7	10	08/23/2002	0							-178.53	150.49	-550.40	-177.98	145.01	-542.29	
1323/42	148	10	148	11	0	0	0.00	21.53	246	112	0	1.00	0.10	1.00	0.50	0.00	0.00	0	4	-1	0	0	3	5	08/23/2002	0							-177.98	145.01	-542.29	-192.31	129.55	-546.31	
1323/42	148	11	148	12	0	0	0.00	10.35	250	100	0	3.00	1.00	4.00	2.00	0.00	0.00	0	4	-1	0	0	3	5	08/23/2002	0							-192.31	129.55	-546.31	-199.79	122.45	-546.31	
1323/42	148	12	148	13	0	0	0.00	14.91	246	105	0	4.00	2.00	1.00	3.00	0.00	0.00	0	4	-1	0	0	3	5	08/23/2002	0	Tiroler Tunnel						-199.79	122.45	-546.31	-209.87	111.59	-547.48	
1323/42	148	13	148	14	0	0	0.00	21.89	257	112	0	3.00	2.00	5.00	3.00	0.00	0.00	0	4	-1	0	0	3	5	08/23/2002	0							-209.87	111.59	-547.48	-226.93	98.61	-551.56	
1323/42	148	14	148	15	0	0	0.00	20.67	248	101	0	1.00	3.00	2.00	7.00	0.00	0.00	0	4	-1	0	0	3	5	08/23/2002	0							-226.93	98.61	-551.56	-241.41	83.96	-551.89	
1323/42	148	15	148	16	0	0	0.00	15.71	228	58	0	1.00	3.00	2.00	7.00	0.00	0.00	0	4	-1	0	0	3	5	08/23/2002	0	Frankenloch						-241.41	83.96	-551.89	-246.96	72.90	-542.28	
1323/42	148	16	148	17	0	0	0.00	5.07	276	88	0	1.00	2.00	4.00	0.50	0.00	0.00	0	4	-1	0	0	3	5	08/23/2002	0							-246.96	72.90	-542.28	-251.62	71.19	-541.34	
1323/42	148	17	148	18	0	0	0.00	4.50	284	104	0	2.00	2.00	1.00	1.00	0.00	0.00	0	4	-1	0	0	3	5	08/23/2002	0							-251.62	71.19	-541.34	-255.98	70.18	-541.62	
1323/42	148	18	148	19	0	0	0.00	8.52	74	68	0	2.00	1.00	5.00	2.00	0.00	0.00	0	4	1	0	0	3	5	08/23/2002	0							-255.98	70.18	-541.62	-249.08	72.97	-537.53	
1323/42	148	19	148	20	0	0	0.00	8.87	178	48	0	5.00	2.00	7.00	1.00	0.00	0.00	0	4	1	0	0	3	5	08/23/2002	0							-249.08	72.97	-537.53	-247.17	67.22	-531.07	
1323/42	148	20	148	21	0	0	0.00	2.81	244	72	0	4.00	3.00	5.00	0.00	0.00	0.00	0	4	-1	0	0	3	5	08/23/2002	0							-247.17	67.22	-531.07	-248.84	65.30	-529.88	
1323/42	148	21	148	22	0	0	0.00	8.07	265	112	0	1.50	3.00	15.00	5.00	0.00	0.00	0	4	-1	0	0	7	5	08/23/2002	0							-248.84	65.30	-529.88	-255.68	61.35	-531.39	
1323/42	148	22	148	23	0	0	0.00	12.88	270	142	0	2.50	0.00	2.00	1.50	0.00	0.00	0	4	-1	0	0	7	5	08/23/2002	0							-255.68	61.35	-531.39	-264.83	56.97	-539.26	
1323/42	148	23	148	24	0	0	0.00	4.19	270	200	0	1.00	1.00	2.00	0.00	0.00	0.00	0	4	-1	0	0	7	5	08/23/2002	0							-264.83	56.97	-539.26	-264.83	56.97	-543.45	
1323/42	148	24	148	25	0	0	0.00	1.78	335	96	0	0.20	0.30	1.00	0.00	0.00	0.00	0	4	-1	0	0	7	5	08/23/2002	0							-264.83	56.97	-543.45	-266.32	57.93	-543.34	
1323/42	148	25	148	26	0	0	0.00	3.65	305	137	0	0.50	0.00	2.00	0.50	0.00	0.00	0	4	-1	0	0	7	5	08/23/2002	0							-266.32	57.93	-543.34	-269.35	58.25	-545.34	
1323/42	148	26	148	27	0	0	0.00	7.70	265	126	0	0.30	0.00	0.50	0.20	0.00	0.00	0	4	-1	0	0	7	5	08/23/2002	0							-269.35	58.25	-545.34	-275.44	54.72	-548.39	
1323/42	148	27	148	28	0	0	0.00	4.85	220	116	0	0.50	1.00	1.00	0.00	0.00	0.00	0	4	-1	0	0	7	5	08/23/2002	0							-275.44	54.72	-548.39	-277.00	50.31	-549.59	
1323/42	148	28	148	29	0	0	0.00	4.30	240	57	0	3.00	3.00	10.00	2.00	0.00	0.00	0	4	-1	0	0	7	5	08/23/2002	0							-277.00	50.31	-549.59	-279.04	47.65	-546.91	
1323/42	140	12	148	10	0	0	0.00	12.52	337	160	0	0.00	0.00	0.00	0.00	0.00	0.00	0	4	-1	0	140	3	5	08/23/2002	0							-171.94	140.82	-532.18	-177.98	145.01	-542.29	
1323/42	148	1	149	1	0	0	0.00	6.05	216	127	0	0.50	3.00	5.00	7.00	0.00	0.00	0	2	-1	0	0	7	10	08/23/2001	0							-176.18	165.03	-579.51	-177.55	159.69	-582.00	
1323/42	148	20	150	1	0	0	0.00	13.27	55	97	0	0.00	0.00	0.00	0.00	0.00	0.00	0	4	1	0	0	7	5	08/23/2002	0							-247.17	67.22	-531.07	-236.91	75.54	-530.45	
1323/42	146	9	151	1	0	0	0.00	9.42	218	77	0	0.00	2.00	40.00	2.00	0.00	0.00	0	2	-1	0	0	7	10	08/23/2001	0							-187.90	169.75	-572.95	-190.36	161.29	-569.62	
1323/42	145	6	152	1	0	0	0.00	15.83	58	105	0	0.00	1.00	0.00	2.00	0.00	0.00	0	2	1	0	0	7	10	08/23/2001	0							-139.16	194.56	-580.77	-126.69	204.24	-582.01	
1323/42	152	1	152	2	0	0	0.00	15.90	54	101	0	0.50	0.00	0.00	2.00	0.00	0.00	0	2	0.5	0	0	7	10	08/23/2001	0							-126.69	204.24	-582.01	-114.76	214.75	-582.26	
1323/42	152	2	152	3	0	0	0.00	21.75	66	100	0	0.50	1.50	2.00	1.00	0.00	0.00	0	2	0.5	0	0	7	10	08/23/2001	0							-114.76	214.75	-582.26	-96.04	225.82	-582.26	
1323/42	152	3	152	4	0	0	0.00	14.81	70	94	0	0.30	2.00	0.30	2.00	0.00	0.00	0	2	1	0	0	7	10	08/23/2001	0							-96.04	225.82	-582.26	-82.90	232.51	-580.87	
1323/42	152	4	152	5	0	0	0.00	13.50	55	91	0	0.50	1.50	0.20	2.00	0.00	0.00	0	6	1	0	0	7	10	08/22/2005	0							-82.90	232.51	-580.87	-72.48	240.80	-578.97	
1323/42	140	3	153	1	0	0	0.00	6.73	105	68	0	0.00	0.00	0.00	0.00	0.00	0.00	0	2	1	0	0	7	6	08/24/2001	0	Wasserschacht, P25						-27.60	237.16	-561.10	-21.72	236.69	-557.86	
1323/42	153	1	153	2	0	0	0.00	3.10	150	140	0	0.00	0.00	0.00	0.00	0.00	0.00	0	2	1	0	0	7	6	08/24/2001	0							-21.72	236.69	-557.86	-19.95	234.92	-559.68	
1323/42	153	2	153	3	0	0	0.00	9.13	0	200	0	0.00	0.00	0.00	0.00	0.00	0.00	0	2	1	0	0	7	6	08/24/2001	0							-19.95	234.92	-559.68	-19.95	234.92	-568.81	
1323/42	153	3	153	4	0	0	0.00	3.95	370	83	0	0.00	0.00	0.00	0.00	0.00	0.00	0	2	1	0	0	7	6	08/24/2001	0							-19.95	234.92	-568.81	-21.68	238.32	-567.77	
1323/42	153	4	153	5	0	0	0.00	14.75	40	200	0	0.00	0.00	0.00	0.00	0.00	0.00	0	4	1	0	0	7	6	08/21/2002	0							-21.68	238.32	-567.77	-21.68	238.32	-582.52	
1323/42	153	5	153	6	0	0	0.00	4.48	45	100	0	3.00	1.00	5.00	0.00	0.00	0.00	0	4	-1	0	0	7	6	08/21/2002	0							-21.68	238.32	-582.52	-18.69	241.64	-582.52	
1323/42	153	6	153	7	0	0	0.00	7.39	38	139	0	2.00	1.00	0.00	5.00	0.00	0.00	0	4	-1	0	0	7	6	08/21/2002	0	Destny Prales, P14						-18.69	241.64	-582.52	-15.18	246.54	-586.76	
1323/42	153	7	153	8	0	0	0.00	14.37	60	200	0	0.00	0.00	0.00	0.00	0.00	0.00	0	4	1	0	0	7	6	08/21/2002	0							-15.18	246.54	-586.76	-15.18	246.54	-601.13	
1323/42	153	8	153	9	0	0	0.00	7.22	65	100	0	0.00	1.00	5.00	1.50	0.00	0.00	0	4	1	0	0	7	6	08/21/2002	0							-15.18	246.54	-601.13	-8.95	250.14	-601.13	
1323/42	153	9	153	10	0	0	0.00	1.50	60	200	0	0.00	0.00	0.00	0.00	0.00	0.00	0	4	1	0	0	7	6	08/21/2002	0							-8.95	250.14	-601.13	-8.95	250.14	-602.63	
1323/42	102	1	154	1	0	0	0.00	0.91	132	100	0	0.00	0.00	0.00	0.00	0.00	0.00	0	2	-1	0	154	9	2	08/24/2001	0							70.93	317.54	-617.08	71.73	317.11	-617.08	
1323/42	154	1	154	2	0	0	0.00	2.37	218	115	0	0.00	0.00	0.00	0.00	0.00	0.00	0	2	-1	0	154	9	2	08/24/2001	0							71.73	317.11	-617.08	71.08	314.89	-617.64	
1323/42	154	2	154	3	0	0	0.00	4.39	196	107	0	0.00	0.00	0.00	0.00	0.00	0.00	0	2	-1	0	154	9	2	08/24/2001	0							71.08	314.89	-617.64	71.36	310.54	-618.12	
1323/42	154	3	154	4	0	0	0.00	6.78	168	120	0	0.00	0.00	0.00	0.00	0.00	0.00	0	2	-1	0	154	9	2	08/24/2001	0							71.36	310.54	-618.12	74.46	304.89	-620.21	
1323/42	154	4	154	5	0	0	0.00	5.53	0	200	0	0.00	0.00	0.00	0.00	0.00	0.00	0	2	-1	0	154	9	2	08/24/2001	0							74.46	304.89	-620.21	74.46	304.89	-625.74	
1323/42	154	5	154	6	0	0	0.00	13.28	51	92	0	0.00	0.00	0.00	0.00	0.00	0.00	0	2	1	0	154	9	2	08/24/2001	0							74.46	304.89	-625.74	83.92	314.06	-624.08	
1323/42	154	6	154	7	0	0	0.00	4.91	380	89	0	0.00	0.00	0.00	0.00	0.00	0.00	0	2	1	0	154	9	2	08/24/2001	0							83.92	314.06	-624.08	82.43	318.66	-623.24	
1323/42	154	7	154	8	0	0	0.00	5.52	25	126	0	0.00	0.00	0.00	0.00	0.00	0.00	0	2	1	0	154	9	2	08/24/2001	0							82.43	318.66	-623.24	84.37	323.34	-625.43	
1323/42	154	8	154	9	0	0	0.00	1.61	342	143	0	0.00	0.00	0.00	0.00	0.00	0.00	0	2	1	0	154	9	2	08/24/2001	0							84.37	323.34	-625.43	83.38	324.11	-626.43	
1323/42	154	9	20	118	0	0	0.00	5.21	65	171	0	0.00	0.00	0.00	0.00	0.00	0.00	0	2	1	0	154	9	2	08/24/2001	0							83.38	324.11	-626.43	85.33	325.30	-631.11	
1323/42	103	7	160	1	0	0	0.00	4.04	305	95	0	6.00	0.50	3.00	1.00	0.00	0.00	0	4	-1	0	0	7	6	08/21/2002	0							55.39	287.52	-580.62	51.39	287.93	-580.31	
1323/42	160	1	160	2	0	0	0.00	9.38	350	70	0	0.00	4.00	4.00	2.00	0.00	0.00	0	4	-1	0	0	7	6	08/21/2002	0							51.39	287.93	-580.31	45.65	293.97	-576.06	
1323/42	140	10	161	1	0	0	0.00	3.59	190	121	0	0.00	0.00	0.00	0.00	0.00	0.00	0	4	1	0	0	7	6	08/21/2002	0							-154.36	165.05	-530.15	-153.92	161.70	-531.31	
1323/42	161	1	161	2	0	0	0.00	15.72	135	40	0	2.00	4.00	5.00	1.00	0.00	0.00	0	4	1	0	0	7	6	08/21/2002	0							-153.92	161.70	-531.31	-146.18	156.68	-518.61	
1323/42	161	2	161	3	0	0	0.00	12.33	97	80	0	1.00	2.00	2.00	3.00	0.00	0.00	0	4	1	0	0	7	6	08/21/2002	0							-146.18	156.68	-518.61	-134.49	156.94	-514.81	
1323/42	161	3	161	4	0	0	0.00	5.48	81	98	0	1.50	0.50	3.00	4.00	0.00	0.00	0	4	1	0	0	7	6	08/21/2002	0							-134.49	156.94	-514.81	-129.24	158.41	-514.64	
1323/42	161	4	161	5	0	0	0.00	3.66	222	69	0	4.00	15.00	2.00	2.00	0.00	0.00	0	4	-1	0	0	7	6	08/21/2002	0							-129.24	158.41	-514.64	-130.41	155.40	-512.94	
1323/42	161	5	161	6	0	0	0.00	3.17	222	0	0	1.00	1.00	3.50	0.00	0.00	0.00	0	4	-1	0	0	7	6	08/21/2002	0							-130.41	155.40	-512.94	-130.41	155.40	-509.77	
1323/42	161	6	161	7	0	0	0.00	3.31	266	75	0	3.00	1.00	3.00	5.00	0.00	0.00	0	4	-1	0	0	7	6	08/21/2002	0							-130.41	155.40	-509.77	-133.07	153.92	-508.50	
1323/42	161	7	161	8	0	0	0.00	5.49	175	34	0	12.00	3.00	2.00	10.00	0.00	0.00	0	4	1	0	0	7	6	08/21/2002	0							-133.07	153.92	-508.50	-132.07	151.31	-503.79	
1323/42	161	8	161	9	0	0	0.00	4.94	163	69	0	10.00	5.00	2.00	10.00	0.00	0.00	0	4	1	0	0	7	6	08/21/2002	0							-132.07	151.31	-503.79	-129.77	147.62	-501.48	
1323/42	140	10	162	1	0	0	0.00	9.48	75	142	0	4.00	1.00	3.00	13.00	0.00	0.00	0	4	1	0	0	7	6	08/21/2002	0	P13						-154.36	165.05	-530.15	-147.39	167.74	-535.94	
1323/42	162	1	162	2	0	0	0.00	12.96	75	200	0	0.00	0.00	0.00	0.00	0.00	0.00	0	4	1	0	0	7	6	08/21/2002	0							-147.39	167.74	-535.94	-147.39	167.74	-548.90	
1323/42	140	10	163	1	0	0	0.00	8.03	265	116	0	4.00	0.00	4.00	2.00	0.00	0.00	0	4	-1	0	0	7	6	08/21/2002	0							-154.36	165.05	-530.15	-161.07	161.17	-532.14	
1323/42	163	1	163	2	0	0	0.00	6.20	238	127	0	0.50	4.00	3.00	1.00	0.00	0.00	0	4	-1	0	0	7	6	08/21/2002	0							-161.07	161.17	-532.14	-164.36	156.60	-534.68	
1323/42	163	2	163	3	0	0	0.00	7.56	347	80	0	1.50	2.00	3.00	1.00	0.00	0.00	0	4	-1	0	0	7	6	08/21/2002	0							-164.36	156.60	-534.68	-169.54	161.55	-532.35	
1323/42	163	3	163	4	0	0	0.00	5.23	381	75	0	1.00	1.00	1.00	1.00	0.00	0.00	0	4	-1	0	0	7	6	08/21/2002	0							-169.54	161.55	-532.35	-170.83	166.19	-530.36	
1323/42	163	4	163	5	0	0	0.00	17.05	255	82	0	1.00	3.00	2.00	6.00	0.00	0.00	0	4	-1	0	0	7	6	08/21/2002	0							-170.83	166.19	-530.36	-183.51	155.91	-525.61	
1323/42	163	5	163	5a	0	0	0.00	6.07	82	200	0	0.00	0.00	0.00	0.00	0.00	0.00	0	4	-1	0	0	7	6	08/21/2002	0							-183.51	155.91	-525.61	-183.51	155.91	-531.68	
1323/42	163	5a	163	6	0	0	0.00	6.87	280	143	0	6.00	10.00	20.00	2.00	0.00	0.00	0	4	-1	0	0	7	6	08/21/2002	0							-183.51	155.91	-531.68	-188.64	154.39	-535.97	
1323/42	120	1	170	1	0	0	0.00	4.57	86	95	0	3.00	0.50	3.00	4.00	0.00	0.00	0	4	1	0	0	9	8	08/19/2002	0							83.67	315.28	-598.47	88.12	316.16	-598.11	
1323/42	170	1	170	2	0	0	0.00	14.06	37	148	0	1.00	2.50	3.00	1.00	0.00	0.00	0	4	1	0	0	9	11	08/19/2002	0							88.12	316.16	-598.11	93.95	324.56	-607.71	
1323/42	170	2	170	3	0	0	0.00	3.13	50	83	0	0.30	2.50	3.00	1.00	0.00	0.00	0	4	1	0	0	9	11	08/19/2002	0							93.95	324.56	-607.71	96.13	326.63	-606.89	
1323/42	170	3	170	4	0	0	0.00	6.05	67	112	0	1.50	0.50	2.00	5.00	0.00	0.00	0	4	1	0	0	9	11	08/19/2002	0							96.13	326.63	-606.89	101.35	329.44	-608.02	
1323/42	170	4	170	5	0	0	0.00	1.31	45	110	0	0.50	1.00	1.50	3.00	0.00	0.00	0	4	1	0	0	9	11	08/19/2002	0							101.35	329.44	-608.02	102.21	330.39	-608.23	
1323/42	170	5	170	6	0	0	0.00	3.03	26	180	0	1.00	1.00	0.00	1.00	0.00	0.00	0	4	1	0	0	9	11	08/19/2002	0							102.21	330.39	-608.23	102.60	331.24	-611.10	
1323/42	170	6	170	7	0	0	0.00	3.33	67	122	0	1.00	1.50	1.50	2.00	0.00	0.00	0	4	1	0	0	9	11	08/19/2002	0							102.60	331.24	-611.10	105.36	332.72	-612.23	
1323/42	170	7	170	8	0	0	0.00	5.46	41	154	0	0.50	4.00	6.00	0.00	0.00	0.00	0	4	1	0	0	9	11	08/19/2002	0	Mittagsschacht, P33						105.36	332.72	-612.23	107.59	335.55	-616.32	
1323/42	170	8	170	9	0	0	0.00	33.24	60	200	0	0.00	5.00	7.00	0.00	0.00	0.00	0	4	1	0	0	9	11	08/19/2002	0							107.59	335.55	-616.32	107.59	335.55	-649.56	
1323/42	170	9	170	10	0	0	0.00	2.57	322	114	0	3.00	5.00	30.00	2.00	0.00	0.00	0	4	1	0	170	9	11	09/01/2003	0							107.59	335.55	-649.56	105.26	336.46	-650.11	
1323/42	170	10	170	11	0	0	0.00	10.60	26	76	0	0.00	1.00	1.00	2.00	0.00	0.00	0	4	1	0	170	9	11	09/01/2003	0							105.26	336.46	-650.11	109.41	345.37	-646.22	
1323/42	170	11	170	12	0	0	0.00	3.48	27	96	0	2.00	0.00	20.00	15.00	0.00	0.00	0	4	1	0	170	9	11	09/01/2003	0							109.41	345.37	-646.22	110.92	348.48	-646.01	
1323/42	170	12	170	13	0	0	0.00	5.53	397	141	0	10.00	3.00	20.00	0.00	0.00	0.00	0	4	1	0	170	9	11	09/01/2003	0							110.92	348.48	-646.01	110.83	352.89	-649.32	
1323/42	170	13	100	12	0	0	0.00	10.63	315	122	0	2.00	4.00	10.00	0.00	0.00	0.00	0	4	1	0	170	9	11	09/01/2003	0							110.83	352.89	-649.32	101.21	355.48	-652.91	
1323/42	120	18	171	1	0	0	0.00	7.63	326	52	0	2.00	2.00	3.00	1.00	0.00	0.00	0	4	-1	0	0	7	6	08/19/2002	0							185.43	409.72	-606.57	180.40	412.05	-601.36	
1323/42	120	18	172	1	0	0	0.00	7.51	3	73	0	0.00	0.00	3.00	5.00	0.00	0.00	0	4	1	0	0	7	6	08/19/2002	0							185.43	409.72	-606.57	185.93	416.52	-603.49	
1323/42	120	18	173	1	0	0	0.00	6.50	34	110	0	3.00	6.00	5.00	1.50	0.00	0.00	0	4	1	0	0	7	6	08/19/2002	0							185.43	409.72	-606.57	188.83	415.14	-607.58	
1323/42	173	1	173	2	0	0	0.00	10.84	8	62	0	0.00	0.50	2.00	2.00	0.00	0.00	0	4	1	0	0	7	6	08/19/2002	0							188.83	415.14	-607.58	190.18	423.98	-601.51	
1323/42	173	1	174	1	0	0	0.00	7.27	101	108	0	1.50	2.00	0.50	2.00	0.00	0.00	0	4	1	0	0	7	6	08/19/2002	0							188.83	415.14	-607.58	196.01	414.84	-608.49	
1323/42	174	1	174	2	0	0	0.00	8.47	3	113	0	1.00	0.50	0.10	0.20	0.00	0.00	0	4	1	0	0	7	6	08/19/2002	0							196.01	414.84	-608.49	196.61	423.09	-610.20	
1323/42	170	9	175	1	0	0	0.00	3.94	122	76	0	1.00	10.00	20.00	1.00	0.00	0.00	0	4	1	0	0	9	11	09/01/2003	0							107.59	335.55	-649.56	110.99	334.22	-648.11	
1323/42	175	1	175	2	0	0	0.00	7.43	37	68	0	1.00	2.00	3.00	1.00	0.00	0.00	0	4	1	0	0	9	11	09/01/2003	0							110.99	334.22	-648.11	114.70	339.54	-644.54	
1323/42	175	2	175	3	0	0	0.00	6.28	31	105	0	0.00	0.30	3.00	1.00	0.00	0.00	0	4	1	0	0	9	11	09/01/2003	0							114.70	339.54	-644.54	117.77	344.98	-645.03	
1323/42	175	3	175	4	0	0	0.00	10.00	55	100	0	0.10	0.10	3.00	1.00	0.00	0.00	0	4	1	0	0	9	11	09/01/2003	0							117.77	344.98	-645.03	125.53	351.24	-645.03	
